,loss,val_loss
2117,6.515317363664508e-05,6.734481576131657e-05
2118,6.487390783149749e-05,6.764989666407928e-05
2119,6.509370723506436e-05,6.805077282479033e-05
2120,6.50268339086324e-05,6.794810178689659e-05
2121,6.528075027745217e-05,6.76289782859385e-05
2122,6.492655666079372e-05,6.799463153583929e-05
2123,6.521053001051769e-05,6.699164805468172e-05
2124,6.508666410809383e-05,6.765402940800413e-05
2125,6.514383858302608e-05,6.921024032635614e-05
2126,6.512249819934368e-05,6.745064456481487e-05
2127,6.501458119601011e-05,6.770712207071483e-05
2128,6.505712372018024e-05,6.71229136059992e-05
2129,6.517199653899297e-05,6.777864473406225e-05
2130,6.523250340251252e-05,6.792377098463476e-05
2131,6.504848715849221e-05,6.880414730403572e-05
2132,6.528839730890468e-05,6.735267379553989e-05
2133,6.505765486508608e-05,6.734364433214068e-05
2134,6.509172089863569e-05,6.703881081193686e-05
2135,6.482361641246825e-05,6.777963426429778e-05
2136,6.503087206510827e-05,6.932781980140135e-05
2137,6.502524047391489e-05,6.78700816933997e-05
2138,6.501998723251745e-05,6.752852641511708e-05
2139,6.516454595839605e-05,6.753139314241707e-05
2140,6.512495747301728e-05,6.74297334626317e-05
2141,6.490336818387732e-05,6.915986159583554e-05
2142,6.516545545309782e-05,6.743062840541825e-05
2143,6.498186849057674e-05,6.751831097062677e-05
2144,6.487233622465283e-05,6.756219227099791e-05
2145,6.506673526018858e-05,6.81223173160106e-05
2146,6.511875108117238e-05,6.71667221467942e-05
2147,6.505560304503888e-05,6.770630716346204e-05
2148,6.516100984299555e-05,6.746601138729602e-05
2149,6.519498128909618e-05,6.748296436853707e-05
2150,6.48874556645751e-05,6.753885099897161e-05
2151,6.517599831568077e-05,6.767464219592512e-05
2152,6.488051440101117e-05,6.774868234060705e-05
2153,6.517489237012342e-05,6.83219768689014e-05
2154,6.500083691207692e-05,6.83630132698454e-05
2155,6.514075357699767e-05,6.725787534378469e-05
2156,6.51032169116661e-05,6.73379036015831e-05
2157,6.503572512883693e-05,6.71128073008731e-05
2158,6.507547368528321e-05,6.770236359443516e-05
2159,6.505613418994471e-05,6.856737309135497e-05
2160,6.500079325633124e-05,6.76928466418758e-05
2161,6.470576045103371e-05,6.7178625613451e-05
2162,6.499448500107974e-05,6.791051418986171e-05
2163,6.491672684205696e-05,6.755041977157816e-05
2164,6.480942101916298e-05,6.778397073503584e-05
2165,6.497118738479912e-05,6.759733514627442e-05
2166,6.497429421870038e-05,6.771485641365871e-05
2167,6.518579175462946e-05,6.7357555963099e-05
2168,6.521923933178186e-05,6.726537685608491e-05
2169,6.507970829261467e-05,6.721384124830365e-05
2170,6.511859101010486e-05,6.707603461109102e-05
2171,6.507879152195528e-05,6.972762639634311e-05
2172,6.493813270935789e-05,6.722345278831199e-05
2173,6.501841562567279e-05,6.783474236726761e-05
2174,6.519045564346015e-05,6.798698450438678e-05
2175,6.495976413134485e-05,6.760762335034087e-05
2176,6.490370287792757e-05,6.759500683983788e-05
2177,6.507727812277153e-05,6.717378710163757e-05
2178,6.506159115815535e-05,6.756043148925528e-05
2179,6.496941932709888e-05,6.724149716319516e-05
2180,6.489179213531315e-05,6.882072921143845e-05
2181,6.513909465866163e-05,6.805799785070121e-05
2182,6.486543134087697e-05,6.780651892768219e-05
2183,6.51113223284483e-05,6.731950270477682e-05
2184,6.526005745399743e-05,6.791682972107083e-05
2185,6.512965046567842e-05,6.797112291678786e-05
2186,6.470444350270554e-05,6.736163777532056e-05
2187,6.499067967524752e-05,6.760297401342541e-05
2188,6.479001604020596e-05,6.878683052491397e-05
2189,6.506026693386957e-05,6.701784877805039e-05
2190,6.494173430837691e-05,6.713754555676132e-05
2191,6.471795495599508e-05,6.825654418207705e-05
2192,6.524365744553506e-05,6.802233110647649e-05
2193,6.482554454123601e-05,6.798407412134111e-05
2194,6.495705019915476e-05,6.695197953376919e-05
2195,6.492430111393332e-05,6.762945122318342e-05
2196,6.499730079667643e-05,6.730511813657358e-05
2197,6.489224324468523e-05,6.729144661221653e-05
2198,6.504275370389223e-05,6.73685353831388e-05
2199,6.501979805761948e-05,6.969646346988156e-05
2200,6.481646414613351e-05,6.734495400451124e-05
2201,6.505110650323331e-05,6.731643952662125e-05
2202,6.493998080259189e-05,6.704685074510053e-05
2203,6.519888120237738e-05,6.90828965161927e-05
2204,6.482884782599285e-05,6.751999899279326e-05
2205,6.49527573841624e-05,6.757946539437398e-05
2206,6.50806468911469e-05,6.746000872226432e-05
2207,6.484324694611132e-05,6.867350020911545e-05
2208,6.484452751465142e-05,6.743869744241238e-05
2209,6.498469156213105e-05,6.740162643836811e-05
2210,6.481519085355103e-05,6.721899990225211e-05
2211,6.506218778667971e-05,6.777808448532596e-05
2212,6.484973710030317e-05,6.742676487192512e-05
2213,6.520313763758168e-05,6.717389624100178e-05
2214,6.500546442111954e-05,6.7874338128604e-05
2215,6.503462645923719e-05,6.826997559983283e-05
2216,6.504594784928486e-05,6.840999412816018e-05
2217,6.476225826190785e-05,6.705815758323297e-05
2218,6.466895138146356e-05,6.787417078157887e-05
2219,6.50471993139945e-05,6.72821988700889e-05
2220,6.47546912659891e-05,6.952345574973151e-05
2221,6.488166400231421e-05,6.72486494295299e-05
2222,6.478247087216005e-05,6.837802357040346e-05
2223,6.529108213726431e-05,6.720172677887604e-05
2224,6.466324703069404e-05,6.720905366819352e-05
2225,6.509570084745064e-05,6.759375537512824e-05
2226,6.477071292465553e-05,6.725821003783494e-05
2227,6.499824667116627e-05,6.825967284385115e-05
2228,6.490977830253541e-05,6.957181176403537e-05
2229,6.493144610431045e-05,6.77643038216047e-05
2230,6.505551573354751e-05,6.734624912496656e-05
2231,6.488655344583094e-05,6.745708378730342e-05
2232,6.532566476380453e-05,6.791309715481475e-05
2233,6.489494990091771e-05,6.693522300338373e-05
2234,6.464329635491595e-05,6.687748100375757e-05
2235,6.483656034106389e-05,6.940747698536143e-05
2236,6.491687236120924e-05,6.782708078389987e-05
2237,6.508283695438877e-05,6.835628300905228e-05
2238,6.502101314254105e-05,6.714171468047425e-05
2239,6.48827335680835e-05,6.797786772949621e-05
2240,6.485985068138689e-05,6.693848263239488e-05
2241,6.459453288698569e-05,7.13165572960861e-05
2242,6.496811693068594e-05,6.80078737786971e-05
2243,6.471282540587708e-05,6.7207554820925e-05
2244,6.480015144916251e-05,6.776811642339453e-05
2245,6.506851786980405e-05,6.764409044990316e-05
2246,6.47626438876614e-05,6.725503772031516e-05
2247,6.509495142381638e-05,6.849988858448341e-05
2248,6.48162531433627e-05,6.817200483055785e-05
2249,6.483727338491008e-05,6.812080391682684e-05
2250,6.480516458395869e-05,6.750761531293392e-05
2251,6.475934060290456e-05,6.751672481186688e-05
2252,6.505849887616932e-05,6.769131141481921e-05
2253,6.471296364907175e-05,7.274755625985563e-05
2254,6.50034926366061e-05,6.734435010002926e-05
2255,6.496772402897477e-05,6.689254951197654e-05
2256,6.474621477536857e-05,6.717553333146498e-05
2257,6.463612953666598e-05,6.902698805788532e-05
2258,6.483239121735096e-05,6.68651337036863e-05
2259,6.492379907285795e-05,6.693723116768524e-05
2260,6.497855065390468e-05,6.80059747537598e-05
2261,6.490651139756665e-05,6.719625525875017e-05
2262,6.49608628009446e-05,6.809090700699016e-05
2263,6.49687644909136e-05,6.904905603732914e-05
2264,6.469609797932208e-05,6.721662066411227e-05
2265,6.499592564068735e-05,6.905709597049281e-05
2266,6.499726441688836e-05,6.883931200718507e-05
2267,6.494847912108526e-05,6.747181760147214e-05
2268,6.489157385658473e-05,6.788076279917732e-05
2269,6.481582386186346e-05,6.848989869467914e-05
2270,6.518307782243937e-05,6.788409518776461e-05
2271,6.46693806629628e-05,6.709035369567573e-05
2272,6.494811532320455e-05,6.801002018619329e-05
2273,6.492708052974194e-05,6.779787509003654e-05
2274,6.493250111816451e-05,6.731617031618953e-05
2275,6.489316729130223e-05,6.73976173857227e-05
2276,6.490688974736258e-05,6.77110074320808e-05
2277,6.492729153251275e-05,6.721628597006202e-05
2278,6.467571802204475e-05,6.813580694142729e-05
2279,6.477509305113927e-05,6.804004078730941e-05
2280,6.483218749053776e-05,6.72129972372204e-05
2281,6.49291614536196e-05,6.995307194301859e-05
2282,6.515211862279102e-05,6.763821875210851e-05
2283,6.477614806499332e-05,6.766630394849926e-05
2284,6.470045627793297e-05,6.755388312740251e-05
2285,6.471238157246262e-05,6.871188088553026e-05
2286,6.499025039374828e-05,6.795355147914961e-05
2287,6.471051165135577e-05,6.668618152616546e-05
2288,6.483829929493368e-05,6.91188033670187e-05
2289,6.49124922347255e-05,6.743167614331469e-05
2290,6.475132249761373e-05,6.89158114255406e-05
2291,6.470610969699919e-05,6.790618499508128e-05
2292,6.507367652375251e-05,6.854191451566294e-05
2293,6.505473720608279e-05,6.697417848045006e-05
2294,6.478754949057475e-05,6.746509461663663e-05
2295,6.493001274066046e-05,6.866938929306343e-05
2296,6.470461812568828e-05,6.746829603798687e-05
2297,6.476866110460833e-05,7.008807006059214e-05
2298,6.450609362218529e-05,6.739743548678234e-05
2299,6.486732308985665e-05,6.882170418975875e-05
2300,6.490003579529002e-05,6.712309550493956e-05
2301,6.478517025243491e-05,6.786627636756748e-05
2302,6.4890380599536e-05,6.893959653098136e-05
2303,6.488413055194542e-05,6.731932808179408e-05
2304,6.473215034930035e-05,6.810492050135508e-05
2305,6.476461567217484e-05,7.235804514493793e-05
2306,6.481818854808807e-05,6.934615521458909e-05
2307,6.499628943856806e-05,6.717218639096245e-05
2308,6.468376523116603e-05,6.86029379721731e-05
2309,6.476964335888624e-05,6.8735345848836e-05
2310,6.495213892776519e-05,7.034370355540887e-05
2311,6.478205614257604e-05,6.739990203641355e-05
2312,6.49911817163229e-05,6.74744660500437e-05
2313,6.493763066828251e-05,6.806314922869205e-05
2314,6.491439853562042e-05,6.814962398493662e-05
2315,6.471354572568089e-05,6.843593291705474e-05
2316,6.47478227620013e-05,7.134502084227279e-05
2317,6.467428465839475e-05,6.830102938693017e-05
2318,6.479176227003336e-05,6.802417919971049e-05
2319,6.486896018031985e-05,6.869177741464227e-05
2320,6.497337744804099e-05,7.07712970324792e-05
2321,6.47169363219291e-05,6.726082210661843e-05
2322,6.47366905468516e-05,6.74107504892163e-05
2323,6.484437471954152e-05,6.831956125097349e-05
2324,6.48250788799487e-05,6.727159779984504e-05
2325,6.457236304413527e-05,6.791231135139242e-05
2326,6.490459782071412e-05,6.73747417749837e-05
2327,6.472360109910369e-05,6.681904051220044e-05
2328,6.48923814878799e-05,6.844390009064227e-05
2329,6.488084909506142e-05,6.886250776005909e-05
2330,6.4858679252211e-05,7.032345456536859e-05
2331,6.483397010015324e-05,6.752225453965366e-05
2332,6.486249912995845e-05,6.748233863618225e-05
2333,6.486495840363204e-05,6.717789074173197e-05
2334,6.537800072692335e-05,6.746179860783741e-05
2335,6.472512177424505e-05,6.742175173712894e-05
2336,6.488460348919034e-05,6.744020356563851e-05
2337,6.491257954621688e-05,6.851810758234933e-05
2338,6.488298095064238e-05,6.772591586923227e-05
2339,6.475526606664062e-05,6.81640231050551e-05
2340,6.479580770246685e-05,6.79026561556384e-05
2341,6.4968662627507e-05,6.811411731177941e-05
2342,6.497960566775873e-05,6.758719246136025e-05
2343,6.467910861829296e-05,6.730028690071777e-05
2344,6.475007103290409e-05,6.721598765579984e-05
2345,6.484874757006764e-05,6.742279219906777e-05
2346,6.480930460384116e-05,6.843466690042987e-05
2347,6.470968219218776e-05,6.755219510523602e-05
2348,6.491232488770038e-05,6.773765198886395e-05
2349,6.482171011157334e-05,6.730785389663652e-05
2350,6.486362690338865e-05,6.794818182243034e-05
2351,6.468150968430564e-05,7.027239917078987e-05
2352,6.520267925225198e-05,6.719589873682708e-05
2353,6.46804110147059e-05,6.734554335707799e-05
2354,6.473476969404146e-05,6.71592861181125e-05
2355,6.465367187047377e-05,6.852685328340158e-05
2356,6.489179213531315e-05,6.682261300738901e-05
2357,6.461981683969498e-05,6.708432920277119e-05
2358,6.467324419645593e-05,6.707968714181334e-05
2359,6.471564847743139e-05,6.731231405865401e-05
2360,6.464738544309512e-05,6.824325100751594e-05
2361,6.482531898654997e-05,6.70823865220882e-05
2362,6.480400770669803e-05,6.953153933864087e-05
2363,6.518223381135613e-05,6.714904156979173e-05
2364,6.471492815762758e-05,6.926602509338409e-05
2365,6.476950511569157e-05,6.701942766085267e-05
2366,6.49732755846344e-05,6.944916094653308e-05
2367,6.477640272350982e-05,6.770290929125622e-05
2368,6.478591967606917e-05,6.673295138170943e-05
2369,6.475667032646015e-05,6.767347076674923e-05
2370,6.444410246331245e-05,6.745294376742095e-05
2371,6.493796536233276e-05,6.723286787746474e-05
2372,6.471446977229789e-05,7.00950258760713e-05
2373,6.484083132818341e-05,6.788604514440522e-05
2374,6.486404163297266e-05,6.934956036275253e-05
2375,6.495523848570883e-05,6.753185880370438e-05
2376,6.476723501691595e-05,6.834694067947567e-05
2377,6.512807158287615e-05,6.694573676213622e-05
2378,6.456910341512412e-05,6.820127600803971e-05
2379,6.475554982898757e-05,6.825951277278364e-05
2380,6.499476876342669e-05,6.708341970806941e-05
2381,6.472446693805978e-05,6.90329834469594e-05
2382,6.477539136540145e-05,6.874640530440956e-05
2383,6.468263018177822e-05,6.779294199077412e-05
2384,6.500988092739135e-05,6.800980918342248e-05
2385,6.471260712714866e-05,6.754966307198629e-05
2386,6.481851596618071e-05,6.908834620844573e-05
2387,6.462742749135941e-05,6.760478572687134e-05
2388,6.478943396359682e-05,6.719610246364027e-05
2389,6.45886902930215e-05,6.730854511260986e-05
2390,6.483365723397583e-05,6.677132478216663e-05
2391,6.509600643767044e-05,6.731356552336365e-05
2392,6.473690882558003e-05,6.705305713694543e-05
2393,6.473317625932395e-05,6.731895700795576e-05
2394,6.447210762416944e-05,6.734295311616734e-05
2395,6.467580533353612e-05,6.747657607775182e-05
2396,6.471650704042986e-05,7.017198367975652e-05
2397,6.473801477113739e-05,6.721494719386101e-05
2398,6.458800635300577e-05,6.720749661326408e-05
2399,6.497417052742094e-05,6.697561184410006e-05
2400,6.453190871980041e-05,7.023104262771085e-05
2401,6.501413736259565e-05,6.716786447213963e-05
2402,6.452928209910169e-05,6.784565630368888e-05
2403,6.474110705312341e-05,6.815396773163229e-05
2404,6.455834954977036e-05,6.720969395246357e-05
2405,6.47050910629332e-05,6.799926632083952e-05
2406,6.519000453408808e-05,6.717532232869416e-05
2407,6.470347580034286e-05,6.731787289027125e-05
2408,6.467962521128356e-05,6.729120650561526e-05
2409,6.470429798355326e-05,6.743461563019082e-05
2410,6.512302934424952e-05,6.828875484643504e-05
2411,6.450556247727945e-05,6.80188022670336e-05
2412,6.473959365393966e-05,6.792187195969746e-05
2413,6.469081563409418e-05,6.876231054775417e-05
2414,6.471695087384433e-05,6.739915261277929e-05
2415,6.473377288784832e-05,6.830607890151441e-05
2416,6.454106915043667e-05,6.723709520883858e-05
2417,6.460673466790468e-05,6.765880971215665e-05
2418,6.498616130556911e-05,6.763578130630776e-05
2419,6.481715536210686e-05,6.714732444379479e-05
2420,6.465892511187121e-05,6.713595212204382e-05
2421,6.472847599070519e-05,6.839587149443105e-05
2422,6.473929533967748e-05,6.786684389226139e-05
2423,6.44218162051402e-05,6.841337017249316e-05
2424,6.487296195700765e-05,6.78053402225487e-05
2425,6.475057307397947e-05,6.736265640938655e-05
2426,6.506572390208021e-05,6.777322414563969e-05
2427,6.492463580798358e-05,6.741873949067667e-05
2428,6.472484528785571e-05,6.735622446285561e-05
2429,6.506952922791243e-05,6.769167521269992e-05
2430,6.453457899624482e-05,6.888187635922804e-05
2431,6.48327186354436e-05,6.697088974760845e-05
2432,6.436886178562418e-05,6.74773909850046e-05
2433,6.4733816543594e-05,6.696047785226256e-05
2434,6.466682680184022e-05,6.95947528583929e-05
2435,6.479038711404428e-05,6.896575359860435e-05
2436,6.452520028688014e-05,6.81108285789378e-05
2437,6.479816511273384e-05,6.919643783476204e-05
2438,6.479231524281204e-05,6.758655945304781e-05
2439,6.45594482193701e-05,6.810770719312131e-05
2440,6.48291315883398e-05,6.768004823243245e-05
2441,6.476233102148399e-05,6.789348117308691e-05
2442,6.470826338045299e-05,6.728831067448482e-05
2443,6.48092245683074e-05,6.730503810103983e-05
2444,6.46263433736749e-05,6.693061732221395e-05
2445,6.45526815787889e-05,6.744466372765601e-05
2446,6.458475399995223e-05,6.750290049239993e-05
2447,6.44741885480471e-05,6.772076449124143e-05
2448,6.470850348705426e-05,6.714940536767244e-05
2449,6.466068589361385e-05,6.907143688295037e-05
2450,6.469985964940861e-05,6.741807737853378e-05
2451,6.453335663536564e-05,6.741171091562137e-05
2452,6.457033305196092e-05,6.730626773787662e-05
2453,6.469676736742258e-05,6.883888272568583e-05
2454,6.452705565607175e-05,6.716553616570309e-05
2455,6.486363417934626e-05,6.839555135229602e-05
2456,6.455568654928356e-05,6.707221473334357e-05
2457,6.45866384729743e-05,6.880243745399639e-05
2458,6.475748523371294e-05,6.79576478432864e-05
2459,6.467437196988612e-05,7.016511517576873e-05
2460,6.518118607345968e-05,6.756641960237175e-05
2461,6.471511005656794e-05,6.723429396515712e-05
2462,6.463852332672104e-05,6.800936535000801e-05
2463,6.471351662185043e-05,6.886527989991009e-05
2464,6.463139288825914e-05,6.685716653009877e-05
2465,6.471191591117531e-05,7.025698869256303e-05
2466,6.496913556475192e-05,6.783898425055668e-05
2467,6.455192487919703e-05,6.76159979775548e-05
2468,6.499537266790867e-05,6.777550152037293e-05
2469,6.47789056529291e-05,6.89234584569931e-05
2470,6.444840255426243e-05,7.007247768342495e-05
2471,6.486759230028838e-05,6.786252197343856e-05
2472,6.430673965951428e-05,6.778834358556196e-05
2473,6.497463618870825e-05,6.758617382729426e-05
2474,6.45114851067774e-05,6.732845213264227e-05
2475,6.458840653067455e-05,6.834790838183835e-05
2476,6.44405881757848e-05,6.778968236176297e-05
2477,6.456406117649749e-05,6.701952952425927e-05
2478,6.440326251322404e-05,6.81157544022426e-05
2479,6.484408368123695e-05,6.84310871292837e-05
2480,6.482272146968171e-05,6.930703239049762e-05
2481,6.484639743575826e-05,6.78110882290639e-05
2482,6.470781954703853e-05,6.798266258556396e-05
2483,6.459281576098874e-05,6.775726797059178e-05
2484,6.458356801886111e-05,6.72374662826769e-05
2485,6.465334445238113e-05,6.773594941478223e-05
2486,6.457692506955937e-05,6.693855539197102e-05
2487,6.488990766229108e-05,6.805094017181545e-05
2488,6.491025851573795e-05,6.721514364471659e-05
2489,6.468653737101704e-05,6.699431833112612e-05
2490,6.457635026890785e-05,7.115563494153321e-05
2491,6.484594632638618e-05,6.75855262670666e-05
2492,6.464155012508854e-05,6.737880903529003e-05
2493,6.457439303630963e-05,6.713498441968113e-05
2494,6.446662882808596e-05,6.872743688290939e-05
2495,6.477106217062101e-05,6.770699110347778e-05
2496,6.454013782786205e-05,6.972547998884693e-05
2497,6.49119756417349e-05,6.816588575020432e-05
2498,6.462635064963251e-05,6.829328776802868e-05
2499,6.487076461780816e-05,7.037585601210594e-05
2500,6.444490281865001e-05,6.770600884919986e-05
2501,6.468578794738278e-05,6.80887169437483e-05
2502,6.487607606686652e-05,6.908144860062748e-05
2503,6.479292642325163e-05,6.749612657586113e-05
2504,6.457599374698475e-05,6.732540350640193e-05
2505,6.439268327085301e-05,6.847622717032209e-05
2506,6.462909368565306e-05,6.931265670573339e-05
2507,6.484832556452602e-05,6.781525735277683e-05
2508,6.450109503930435e-05,6.680651858914644e-05
2509,6.500507879536599e-05,6.704071711283177e-05
2510,6.465121259680018e-05,6.956229481147602e-05
2511,6.467042840085924e-05,6.736602517776191e-05
2512,6.447453051805496e-05,6.758015661034733e-05
2513,6.474163092207164e-05,6.811745697632432e-05
2514,6.495771958725527e-05,6.705092528136447e-05
2515,6.457198469433933e-05,6.866267358418554e-05
2516,6.471349479397759e-05,6.731439498253167e-05
2517,6.443791789934039e-05,6.865293107694015e-05
2518,6.47907581878826e-05,6.829962512711063e-05
2519,6.463350291596726e-05,6.713151378789917e-05
2520,6.460369331762195e-05,6.815815140726045e-05
2521,6.484993355115876e-05,6.738275988027453e-05
2522,6.482706521637738e-05,6.699079676764086e-05
2523,6.455394759541377e-05,6.793075590394437e-05
2524,6.442297308240086e-05,7.235276279971004e-05
2525,6.458062125602737e-05,6.769467290723696e-05
2526,6.449910870287567e-05,7.114690379239619e-05
2527,6.581691559404135e-05,6.715598283335567e-05
2528,6.457044219132513e-05,6.728263542754576e-05
2529,6.452664820244536e-05,6.723420665366575e-05
2530,6.445621693274006e-05,6.829211633885279e-05
2531,6.458831194322556e-05,6.787892198190093e-05
2532,6.44605970592238e-05,6.706606654915959e-05
2533,6.453126115957275e-05,6.741363176843151e-05
2534,6.443569145631045e-05,6.804575968999416e-05
2535,6.472733366535977e-05,6.792323983972892e-05
2536,6.475349073298275e-05,6.710863817716017e-05
2537,6.456438131863251e-05,6.721962563460693e-05
2538,6.441836012527347e-05,6.718599615851417e-05
2539,6.468594801845029e-05,6.829218909842893e-05
2540,6.44302272121422e-05,6.720219244016334e-05
2541,6.44996835035272e-05,6.76159979775548e-05
2542,6.449420470744371e-05,6.82189129292965e-05
2543,6.452306843129918e-05,6.701463280478492e-05
2544,6.466434570029378e-05,6.804832082707435e-05
2545,6.458173447754234e-05,6.850057980045676e-05
2546,6.487838982138783e-05,6.855192623334005e-05
2547,6.471107190009207e-05,6.727386062266305e-05
2548,6.465492333518341e-05,6.76665295031853e-05
2549,6.46039261482656e-05,6.854785169707611e-05
2550,6.468229548772797e-05,6.693316390737891e-05
2551,6.473927351180464e-05,6.921008025528863e-05
2552,6.487072096206248e-05,6.891766679473221e-05
2553,6.448393105529249e-05,6.751748878741637e-05
2554,6.474584370153025e-05,6.756000220775604e-05
2555,6.42516533844173e-05,6.889558426337317e-05
2556,6.446696352213621e-05,6.794047658331692e-05
2557,6.468777428381145e-05,6.896197010064498e-05
2558,6.45715044811368e-05,6.79071745253168e-05
2559,6.456855771830305e-05,6.767506420146674e-05
2560,6.453174137277529e-05,6.780304829590023e-05
2561,6.492141983471811e-05,6.710913294227794e-05
2562,6.459040741901845e-05,6.817293615313247e-05
2563,6.443092570407316e-05,6.774490611860529e-05
2564,6.460942677222192e-05,6.88792861183174e-05
2565,6.47393535473384e-05,6.744216079823673e-05
2566,6.46513799438253e-05,6.81735691614449e-05
2567,6.460420991061255e-05,6.751313048880547e-05
2568,6.477235001511872e-05,6.727698200847954e-05
2569,6.453146488638595e-05,6.719900557072833e-05
2570,6.462362944148481e-05,6.713313632644713e-05
2571,6.469077925430611e-05,6.789598410250619e-05
2572,6.443809979828075e-05,6.809617480030283e-05
2573,6.497337017208338e-05,6.836937245680019e-05
2574,6.453049718402326e-05,6.758531526429579e-05
2575,6.45615509711206e-05,6.839931302238256e-05
2576,6.466198101406917e-05,6.807141471654177e-05
2577,6.481296441052109e-05,6.91103923600167e-05
2578,6.458329153247178e-05,6.76495474181138e-05
2579,6.470181688200682e-05,6.826224853284657e-05
2580,6.502297037513927e-05,6.799882976338267e-05
2581,6.42709419480525e-05,6.712880713166669e-05
2582,6.450773071264848e-05,6.680750084342435e-05
2583,6.490266241598874e-05,6.76333365845494e-05
2584,6.47971173748374e-05,6.696440686937422e-05
2585,6.451919034589082e-05,6.850816862424836e-05
2586,6.472618406405672e-05,6.752801709808409e-05
2587,6.469635263783857e-05,6.747482984792441e-05
2588,6.434293754864484e-05,6.777833914384246e-05
2589,6.453581590903923e-05,6.691632006550208e-05
2590,6.457262497860938e-05,6.728335574734956e-05
2591,6.4504609326832e-05,6.752764602424577e-05
2592,6.450468936236575e-05,6.722507532685995e-05
2593,6.4376465161331e-05,6.83768666931428e-05
2594,6.437928095692769e-05,6.803848373237997e-05
2595,6.46296248305589e-05,6.812367792008445e-05
2596,6.461093289544806e-05,6.888397911097854e-05
2597,6.497753201983869e-05,6.736282375641167e-05
2598,6.439543358283117e-05,6.724894774379209e-05
2599,6.44603424007073e-05,6.722431862726808e-05
2600,6.478594877989963e-05,6.83017133269459e-05
2601,6.433344242395833e-05,6.707873399136588e-05
2602,6.493231921922415e-05,6.709625449730083e-05
2603,6.456443952629343e-05,6.878239219076931e-05
2604,6.456747360061854e-05,6.791458145016804e-05
2605,6.449802458519116e-05,6.86411076458171e-05
2606,6.459821452153847e-05,6.888866482768208e-05
2607,6.4644860685803e-05,6.688189751002938e-05
2608,6.447927444241941e-05,6.772253254894167e-05
2609,6.448028580052778e-05,6.744128040736541e-05
2610,6.470450171036646e-05,6.702187965856865e-05
2611,6.437543197534978e-05,6.792633212171495e-05
2612,6.464208126999438e-05,6.836476677563041e-05
2613,6.454619870055467e-05,6.744553684256971e-05
2614,6.484665209427476e-05,6.760386168025434e-05
2615,6.466251943493262e-05,6.772035703761503e-05
2616,6.446317274821922e-05,6.703382678097114e-05
2617,6.445850885938853e-05,6.802334974054247e-05
2618,6.433136877603829e-05,6.834450323367491e-05
2619,6.50475631118752e-05,6.79411823512055e-05
2620,6.475599366240203e-05,6.785419100197032e-05
2621,6.437422416638583e-05,6.696298805763945e-05
2622,6.46718981442973e-05,6.853797822259367e-05
2623,6.47529523121193e-05,6.74133698339574e-05
2624,6.45059990347363e-05,6.851959187770262e-05
2625,6.439191201934591e-05,6.806660530855879e-05
2626,6.46119806333445e-05,6.761643453501165e-05
2627,6.44112442387268e-05,6.733313057338819e-05
2628,6.45814070594497e-05,6.772635242668912e-05
2629,6.463389581767842e-05,6.914413097547367e-05
2630,6.478573777712882e-05,6.954471609788015e-05
2631,6.510268576676026e-05,6.81257079122588e-05
2632,6.478481373051181e-05,6.781947740819305e-05
2633,6.445682083722204e-05,6.863613816676661e-05
2634,6.445135659305379e-05,6.752897752448916e-05
2635,6.484580808319151e-05,6.733558984706178e-05
2636,6.43389648757875e-05,6.746052531525493e-05
2637,6.447069608839229e-05,6.95733615430072e-05
2638,6.445845792768523e-05,6.716257485095412e-05
2639,6.463803583756089e-05,6.919397128513083e-05
2640,6.455148104578257e-05,6.753624620614573e-05
2641,6.471318920375779e-05,6.715895870001987e-05
2642,6.473305984400213e-05,6.717512587783858e-05
2643,6.463403406087309e-05,6.776998634450138e-05
2644,6.476501584984362e-05,6.905497139086947e-05
2645,6.438548734877259e-05,6.716244388371706e-05
2646,6.458476127590984e-05,6.846596079412848e-05
2647,6.463954923674464e-05,6.992890848778188e-05
2648,6.467937782872468e-05,6.772502820240334e-05
2649,6.462426972575486e-05,6.758112431271002e-05
2650,6.464648322435096e-05,6.738492811564356e-05
2651,6.476225826190785e-05,6.805728480685502e-05
2652,6.444907194236293e-05,6.860780558781698e-05
2653,6.463323370553553e-05,6.763308920199051e-05
2654,6.444849714171141e-05,6.681607919745147e-05
2655,6.45108666503802e-05,6.803165888413787e-05
2656,6.464433681685477e-05,7.179033127613366e-05
2657,6.438726995838806e-05,6.79615986882709e-05
2658,6.456217670347542e-05,6.880318687763065e-05
2659,6.46488624624908e-05,6.778741226298735e-05
2660,6.468606443377212e-05,6.76470372127369e-05
2661,6.46341941319406e-05,6.828875484643504e-05
2662,6.460153963416815e-05,6.804621807532385e-05
2663,6.444918835768476e-05,6.767856393707916e-05
2664,6.448931526392698e-05,6.788648897781968e-05
2665,6.450637010857463e-05,6.785878940718248e-05
2666,6.457884592236951e-05,6.896421109559014e-05
2667,6.473410030594096e-05,6.855899118818343e-05
2668,6.467110506491736e-05,6.752983608748764e-05
2669,6.445348844863474e-05,6.989874964347109e-05
2670,6.43886742182076e-05,7.001927588135004e-05
2671,6.434365786844864e-05,6.929373921593651e-05
2672,6.459938595071435e-05,6.751084583811462e-05
2673,6.453591049648821e-05,6.839659909019247e-05
2674,6.477460556197912e-05,6.874564860481769e-05
2675,6.473014218499884e-05,6.717697397107258e-05
